domainSize;nIterations;nThreads;diskWriteIntensity;airflow;materialFile;simulationMode;simulationOutputFile;avgColumnTemperature;totalTime;iterationTime
64;156250;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_5threads_out_par2.h5;par2;0.000000;3.385218e+00;2.166539e-05
64;156250;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_6threads_out_par2.h5;par2;0.000000;1.084742e+00;6.942349e-06
64;156250;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_7threads_out_par2.h5;par2;0.000000;1.031031e+00;6.598598e-06
64;156250;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_8threads_out_par2.h5;par2;0.000000;9.555061e-01;6.115239e-06
64;156250;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_9threads_out_par2.h5;par2;0.000000;1.400074e+00;8.960474e-06
64;156250;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_10threads_out_par2.h5;par2;0.000000;3.965350e+00;2.537824e-05
64;156250;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_11threads_out_par2.h5;par2;0.000000;1.448030e+00;9.267392e-06
64;156250;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_12threads_out_par2.h5;par2;0.000000;1.485461e+00;9.506950e-06
64;156250;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_13threads_out_par2.h5;par2;0.000000;1.548092e+00;9.907790e-06
64;156250;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_14threads_out_par2.h5;par2;0.000000;1.557804e+00;9.969946e-06
64;156250;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_15threads_out_par2.h5;par2;0.000000;1.585027e+00;1.014417e-05
64;156250;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/64x64_16threads_out_par2.h5;par2;0.000000;1.662166e+00;1.063786e-05
128;78125;1;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_out_seq.h5;seq;88.959763;6.323374e+00;8.093919e-05
128;78125;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_2threads_out_par1.h5;par1;0.000000;3.440328e+00;4.403620e-05
128;78125;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_3threads_out_par1.h5;par1;0.000000;2.539052e+00;3.249987e-05
128;78125;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_4threads_out_par1.h5;par1;0.000000;2.043265e+00;2.615379e-05
128;78125;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_5threads_out_par1.h5;par1;0.000000;1.846599e+00;2.363647e-05
128;78125;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_6threads_out_par1.h5;par1;0.000000;1.633799e+00;2.091263e-05
128;78125;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_7threads_out_par1.h5;par1;0.000000;1.592820e+00;2.038810e-05
128;78125;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_8threads_out_par1.h5;par1;0.000000;1.418272e+00;1.815388e-05
128;78125;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_9threads_out_par1.h5;par1;0.000000;1.443849e+00;1.848127e-05
128;78125;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_10threads_out_par1.h5;par1;0.000000;1.392883e+00;1.782890e-05
128;78125;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_11threads_out_par1.h5;par1;0.000000;1.320887e+00;1.690735e-05
128;78125;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_12threads_out_par1.h5;par1;0.000000;1.292106e+00;1.653896e-05
128;78125;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_13threads_out_par1.h5;par1;0.000000;1.305735e+00;1.671341e-05
128;78125;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_14threads_out_par1.h5;par1;0.000000;1.251823e+00;1.602333e-05
128;78125;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_15threads_out_par1.h5;par1;0.000000;1.243144e+00;1.591224e-05
128;78125;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_16threads_out_par1.h5;par1;0.000000;1.223966e+00;1.566676e-05
128;78125;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_2threads_out_par2.h5;par2;0.000000;8.953008e+00;1.145985e-04
128;78125;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_3threads_out_par2.h5;par2;0.000000;3.196296e+00;4.091259e-05
128;78125;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_4threads_out_par2.h5;par2;0.000000;2.225724e+00;2.848927e-05
128;78125;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_5threads_out_par2.h5;par2;0.000000;1.796017e+00;2.298902e-05
128;78125;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_6threads_out_par2.h5;par2;0.000000;2.303081e+00;2.947943e-05
128;78125;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_7threads_out_par2.h5;par2;0.000000;1.373152e+00;1.757635e-05
128;78125;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_8threads_out_par2.h5;par2;0.000000;1.227260e+00;1.570893e-05
128;78125;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_9threads_out_par2.h5;par2;0.000000;1.241879e+00;1.589605e-05
128;78125;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_10threads_out_par2.h5;par2;0.000000;3.522763e+00;4.509137e-05
128;78125;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_11threads_out_par2.h5;par2;0.000000;1.234850e+00;1.580608e-05
128;78125;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_12threads_out_par2.h5;par2;0.000000;1.184843e+00;1.516599e-05
128;78125;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_13threads_out_par2.h5;par2;0.000000;1.203578e+00;1.540580e-05
128;78125;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_14threads_out_par2.h5;par2;0.000000;1.162246e+00;1.487675e-05
128;78125;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_15threads_out_par2.h5;par2;0.000000;1.141264e+00;1.460818e-05
128;78125;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/128x128_16threads_out_par2.h5;par2;0.000000;3.350320e+00;4.288410e-05
256;39062;1;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_out_seq.h5;seq;50.598125;1.473118e+01;3.771230e-04
256;39062;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_2threads_out_par1.h5;par1;0.000000;6.425521e+00;1.644954e-04
256;39062;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_3threads_out_par1.h5;par1;0.000000;4.549800e+00;1.164764e-04
256;39062;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_4threads_out_par1.h5;par1;0.000000;5.848598e+00;1.497260e-04
256;39062;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_5threads_out_par1.h5;par1;0.000000;3.017854e+00;7.725805e-05
256;39062;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_6threads_out_par1.h5;par1;0.000000;2.645965e+00;6.773757e-05
256;39062;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_7threads_out_par1.h5;par1;0.000000;2.405411e+00;6.157931e-05
256;39062;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_8threads_out_par1.h5;par1;0.000000;2.158721e+00;5.526397e-05
256;39062;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_9threads_out_par1.h5;par1;0.000000;2.049495e+00;5.246774e-05
256;39062;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_10threads_out_par1.h5;par1;0.000000;3.781534e+00;9.680851e-05
256;39062;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_11threads_out_par1.h5;par1;0.000000;1.791930e+00;4.587399e-05
256;39062;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_12threads_out_par1.h5;par1;0.000000;1.700340e+00;4.352926e-05
256;39062;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_13threads_out_par1.h5;par1;0.000000;1.625416e+00;4.161118e-05
256;39062;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_14threads_out_par1.h5;par1;0.000000;1.584214e+00;4.055640e-05
256;39062;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_15threads_out_par1.h5;par1;0.000000;3.749603e+00;9.599107e-05
256;39062;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_16threads_out_par1.h5;par1;0.000000;1.446364e+00;3.702739e-05
256;39062;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_2threads_out_par2.h5;par2;0.000000;1.506934e+01;3.857801e-04
256;39062;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_3threads_out_par2.h5;par2;0.000000;7.025942e+00;1.798664e-04
256;39062;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_4threads_out_par2.h5;par2;0.000000;4.268456e+00;1.092739e-04
256;39062;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_5threads_out_par2.h5;par2;0.000000;3.354812e+00;8.588428e-05
256;39062;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_6threads_out_par2.h5;par2;0.000000;2.724271e+00;6.974223e-05
256;39062;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_7threads_out_par2.h5;par2;0.000000;4.389327e+00;1.123682e-04
256;39062;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_8threads_out_par2.h5;par2;0.000000;2.119756e+00;5.426645e-05
256;39062;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_9threads_out_par2.h5;par2;0.000000;1.921799e+00;4.919868e-05
256;39062;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_10threads_out_par2.h5;par2;0.000000;1.950583e+00;4.993556e-05
256;39062;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_11threads_out_par2.h5;par2;0.000000;1.686193e+00;4.316709e-05
256;39062;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_12threads_out_par2.h5;par2;0.000000;1.593258e+00;4.078792e-05
256;39062;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_13threads_out_par2.h5;par2;0.000000;1.499174e+00;3.837935e-05
256;39062;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_14threads_out_par2.h5;par2;0.000000;1.415793e+00;3.624477e-05
256;39062;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_15threads_out_par2.h5;par2;0.000000;2.127395e+00;5.446201e-05
256;39062;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/256x256_16threads_out_par2.h5;par2;0.000000;1.287952e+00;3.297199e-05
512;19531;1;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_out_seq.h5;seq;30.967758;3.208474e+01;1.642760e-03
512;19531;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_2threads_out_par1.h5;par1;0.000000;1.302688e+01;6.669849e-04
512;19531;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_3threads_out_par1.h5;par1;0.000000;9.963603e+00;5.101430e-04
512;19531;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_4threads_out_par1.h5;par1;0.000000;7.178518e+00;3.675448e-04
512;19531;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_5threads_out_par1.h5;par1;0.000000;6.919536e+00;3.542848e-04
512;19531;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_6threads_out_par1.h5;par1;0.000000;5.232527e+00;2.679088e-04
512;19531;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_7threads_out_par1.h5;par1;0.000000;4.734241e+00;2.423962e-04
512;19531;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_8threads_out_par1.h5;par1;0.000000;4.753865e+00;2.434010e-04
512;19531;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_9threads_out_par1.h5;par1;0.000000;3.873031e+00;1.983017e-04
512;19531;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_10threads_out_par1.h5;par1;0.000000;5.638460e+00;2.886929e-04
512;19531;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_11threads_out_par1.h5;par1;0.000000;4.724464e+00;2.418956e-04
512;19531;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_12threads_out_par1.h5;par1;0.000000;4.850457e+00;2.483466e-04
512;19531;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_13threads_out_par1.h5;par1;0.000000;3.226159e+00;1.651815e-04
512;19531;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_14threads_out_par1.h5;par1;0.000000;4.412795e+00;2.259380e-04
512;19531;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_15threads_out_par1.h5;par1;0.000000;3.233197e+00;1.655418e-04
512;19531;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_16threads_out_par1.h5;par1;0.000000;2.742244e+00;1.404047e-04
512;19531;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_2threads_out_par2.h5;par2;0.000000;3.046670e+01;1.559915e-03
512;19531;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_3threads_out_par2.h5;par2;0.000000;1.424531e+01;7.293690e-04
512;19531;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_4threads_out_par2.h5;par2;0.000000;8.818042e+00;4.514895e-04
512;19531;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_5threads_out_par2.h5;par2;0.000000;7.831514e+00;4.009787e-04
512;19531;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_6threads_out_par2.h5;par2;0.000000;5.952523e+00;3.047731e-04
512;19531;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_7threads_out_par2.h5;par2;0.000000;6.810603e+00;3.487073e-04
512;19531;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_8threads_out_par2.h5;par2;0.000000;5.162230e+00;2.643095e-04
512;19531;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_9threads_out_par2.h5;par2;0.000000;3.806710e+00;1.949060e-04
512;19531;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_10threads_out_par2.h5;par2;0.000000;3.573019e+00;1.829409e-04
512;19531;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_11threads_out_par2.h5;par2;0.000000;4.563241e+00;2.336409e-04
512;19531;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_12threads_out_par2.h5;par2;0.000000;3.053428e+00;1.563375e-04
512;19531;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_13threads_out_par2.h5;par2;0.000000;2.769068e+00;1.417781e-04
512;19531;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_14threads_out_par2.h5;par2;0.000000;2.573281e+00;1.317537e-04
512;19531;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_15threads_out_par2.h5;par2;0.000000;2.697409e+00;1.381091e-04
512;19531;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/512x512_16threads_out_par2.h5;par2;0.000000;3.828389e+00;1.960160e-04
1024;9765;1;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_out_seq.h5;seq;23.933413;5.627632e+01;5.763064e-03
1024;9765;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_2threads_out_par1.h5;par1;0.000000;2.992924e+01;3.064950e-03
1024;9765;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_3threads_out_par1.h5;par1;0.000000;2.540513e+01;2.601652e-03
1024;9765;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_4threads_out_par1.h5;par1;0.000000;1.765895e+01;1.808392e-03
1024;9765;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_5threads_out_par1.h5;par1;0.000000;1.509023e+01;1.545338e-03
1024;9765;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_6threads_out_par1.h5;par1;0.000000;1.233526e+01;1.263212e-03
1024;9765;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_7threads_out_par1.h5;par1;0.000000;1.080517e+01;1.106520e-03
1024;9765;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_8threads_out_par1.h5;par1;0.000000;9.507514e+00;9.736317e-04
1024;9765;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_9threads_out_par1.h5;par1;0.000000;7.518914e+00;7.699861e-04
1024;9765;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_10threads_out_par1.h5;par1;0.000000;6.844246e+00;7.008956e-04
1024;9765;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_11threads_out_par1.h5;par1;0.000000;9.359702e+00;9.584948e-04
1024;9765;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_12threads_out_par1.h5;par1;0.000000;8.698967e+00;8.908312e-04
1024;9765;13;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_13threads_out_par1.h5;par1;0.000000;5.864383e+00;6.005513e-04
1024;9765;14;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_14threads_out_par1.h5;par1;0.000000;5.616965e+00;5.752140e-04
1024;9765;15;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_15threads_out_par1.h5;par1;0.000000;8.194109e+00;8.391305e-04
1024;9765;16;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_16threads_out_par1.h5;par1;0.000000;4.946029e+00;5.065058e-04
1024;9765;2;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_2threads_out_par2.h5;par2;0.000000;6.044964e+01;6.190439e-03
1024;9765;3;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_3threads_out_par2.h5;par2;0.000000;3.015196e+01;3.087758e-03
1024;9765;4;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_4threads_out_par2.h5;par2;0.000000;2.133458e+01;2.184801e-03
1024;9765;5;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_5threads_out_par2.h5;par2;0.000000;1.538424e+01;1.575447e-03
1024;9765;6;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_6threads_out_par2.h5;par2;0.000000;1.417719e+01;1.451837e-03
1024;9765;7;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_7threads_out_par2.h5;par2;0.000000;1.032483e+01;1.057330e-03
1024;9765;8;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_8threads_out_par2.h5;par2;0.000000;1.002649e+01;1.026778e-03
1024;9765;9;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_9threads_out_par2.h5;par2;0.000000;1.042177e+01;1.067258e-03
1024;9765;10;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_10threads_out_par2.h5;par2;0.000000;8.873218e+00;9.086757e-04
1024;9765;11;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_11threads_out_par2.h5;par2;0.000000;9.173904e+00;9.394679e-04
1024;9765;12;25;0.001000;/lscratch/1165437.dm2/tmp_material.h5;/lscratch/1165437.dm2/1024x1024_12threads_out_par2.h5;par2;0.000000;5.876291e+00;6.017707e-04
