64, non-overlapped
64;156250;2;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_2threads_out_par1.h5;par1;0.000000;2.394074e+00;1.532207e-05
64;156250;3;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_3threads_out_par1.h5;par1;0.000000;1.995224e+00;1.276943e-05
64;156250;4;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_4threads_out_par1.h5;par1;0.000000;2.041828e+00;1.306770e-05
64;156250;5;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_5threads_out_par1.h5;par1;0.000000;2.014691e+00;1.289402e-05
64;156250;6;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_6threads_out_par1.h5;par1;0.000000;1.915986e+00;1.226231e-05
64;156250;7;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_7threads_out_par1.h5;par1;0.000000;2.048636e+00;1.311127e-05
64;156250;8;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_8threads_out_par1.h5;par1;0.000000;1.951435e+00;1.248918e-05
64;156250;9;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_9threads_out_par1.h5;par1;0.000000;2.072790e+00;1.326586e-05
64;156250;10;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_10threads_out_par1.h5;par1;0.000000;1.975553e+00;1.264354e-05
64;156250;11;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_11threads_out_par1.h5;par1;0.000000;2.104550e+00;1.346912e-05
64;156250;12;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_12threads_out_par1.h5;par1;0.000000;1.864343e+00;1.193179e-05
64;156250;13;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_13threads_out_par1.h5;par1;0.000000;2.356802e+00;1.508353e-05
64;156250;14;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_14threads_out_par1.h5;par1;0.000000;2.147272e+00;1.374254e-05
64;156250;15;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_15threads_out_par1.h5;par1;0.000000;5.685350e+00;3.638624e-05
64;156250;16;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_16threads_out_par1.h5;par1;0.000000;2.410372e+00;1.542638e-05


64, overlapped
64;156250;2;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_2threads_out_par2.h5;par2;0.000000;2.981671e+00;1.908270e-05
64;156250;3;25;0.001000;/lscratch/1163793.dm2/tmp_material.h5;/lscratch/1163793.dm2/64x64_3threads_out_par2.h5;par2;0.000000;2.052902e+00;1.313857e-05
