domainSize;nIterations;nThreads;diskWriteIntensity;airflow;materialFile;simulationMode;simulationOutputFile;avgColumnTemperature;totalTime;iterationTime
128;78125;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_7threads_out_par1.h5;par1;0.000000;1.669580e+00;2.137062e-05
128;78125;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_8threads_out_par1.h5;par1;0.000000;1.637972e+00;2.096604e-05
128;78125;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_9threads_out_par1.h5;par1;0.000000;1.630076e+00;2.086497e-05
128;78125;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_10threads_out_par1.h5;par1;0.000000;1.594260e+00;2.040653e-05
128;78125;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_11threads_out_par1.h5;par1;0.000000;1.527410e+00;1.955085e-05
128;78125;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_12threads_out_par1.h5;par1;0.000000;1.459292e+00;1.867894e-05
128;78125;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_13threads_out_par1.h5;par1;0.000000;1.579928e+00;2.022308e-05
128;78125;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_14threads_out_par1.h5;par1;0.000000;1.832951e+00;2.346177e-05
128;78125;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_15threads_out_par1.h5;par1;0.000000;1.810616e+00;2.317589e-05
128;78125;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_16threads_out_par1.h5;par1;0.000000;1.759926e+00;2.252705e-05
128;78125;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_2threads_out_par2.h5;par2;0.000000;6.015119e+00;7.699352e-05
128;78125;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_3threads_out_par2.h5;par2;0.000000;3.186823e+00;4.079133e-05
128;78125;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_4threads_out_par2.h5;par2;0.000000;2.363346e+00;3.025083e-05
128;78125;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_5threads_out_par2.h5;par2;0.000000;1.945463e+00;2.490193e-05
128;78125;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_6threads_out_par2.h5;par2;0.000000;1.907815e+00;2.442003e-05
128;78125;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_7threads_out_par2.h5;par2;0.000000;1.639148e+00;2.098109e-05
128;78125;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_8threads_out_par2.h5;par2;0.000000;1.458963e+00;1.867473e-05
128;78125;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_9threads_out_par2.h5;par2;0.000000;1.377793e+00;1.763575e-05
128;78125;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_10threads_out_par2.h5;par2;0.000000;1.459398e+00;1.868029e-05
128;78125;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_11threads_out_par2.h5;par2;0.000000;1.525286e+00;1.952366e-05
128;78125;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_12threads_out_par2.h5;par2;0.000000;1.413713e+00;1.809553e-05
128;78125;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_13threads_out_par2.h5;par2;0.000000;1.395528e+00;1.786276e-05
128;78125;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_14threads_out_par2.h5;par2;0.000000;1.805780e+00;2.311399e-05
128;78125;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_15threads_out_par2.h5;par2;0.000000;1.872799e+00;2.397183e-05
128;78125;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/128x128_16threads_out_par2.h5;par2;0.000000;1.596576e+00;2.043617e-05
256;39062;1;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_out_seq.h5;seq;50.598125;1.238359e+01;3.170239e-04
256;39062;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_2threads_out_par1.h5;par1;0.000000;6.685335e+00;1.711468e-04
256;39062;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_3threads_out_par1.h5;par1;0.000000;4.533626e+00;1.160623e-04
256;39062;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_4threads_out_par1.h5;par1;0.000000;3.577645e+00;9.158889e-05
256;39062;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_5threads_out_par1.h5;par1;0.000000;3.081499e+00;7.888738e-05
256;39062;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_6threads_out_par1.h5;par1;0.000000;2.705322e+00;6.925713e-05
256;39062;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_7threads_out_par1.h5;par1;0.000000;2.469246e+00;6.321350e-05
256;39062;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_8threads_out_par1.h5;par1;0.000000;2.160493e+00;5.530933e-05
256;39062;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_9threads_out_par1.h5;par1;0.000000;2.063564e+00;5.282791e-05
256;39062;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_10threads_out_par1.h5;par1;0.000000;1.937240e+00;4.959398e-05
256;39062;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_11threads_out_par1.h5;par1;0.000000;1.896070e+00;4.854001e-05
256;39062;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_12threads_out_par1.h5;par1;0.000000;1.792882e+00;4.589837e-05
256;39062;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_13threads_out_par1.h5;par1;0.000000;2.274342e+00;5.822390e-05
256;39062;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_14threads_out_par1.h5;par1;0.000000;1.831030e+00;4.687497e-05
256;39062;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_15threads_out_par1.h5;par1;0.000000;1.643307e+00;4.206920e-05
256;39062;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_16threads_out_par1.h5;par1;0.000000;1.786149e+00;4.572600e-05
256;39062;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_2threads_out_par2.h5;par2;0.000000;1.218480e+01;3.119349e-04
256;39062;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_3threads_out_par2.h5;par2;0.000000;6.285775e+00;1.609179e-04
256;39062;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_4threads_out_par2.h5;par2;0.000000;4.311637e+00;1.103793e-04
256;39062;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_5threads_out_par2.h5;par2;0.000000;3.525800e+00;9.026164e-05
256;39062;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_6threads_out_par2.h5;par2;0.000000;2.823627e+00;7.228578e-05
256;39062;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_7threads_out_par2.h5;par2;0.000000;2.454599e+00;6.283854e-05
256;39062;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_8threads_out_par2.h5;par2;0.000000;2.134327e+00;5.463948e-05
256;39062;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_9threads_out_par2.h5;par2;0.000000;1.997073e+00;5.112572e-05
256;39062;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_10threads_out_par2.h5;par2;0.000000;1.912259e+00;4.895445e-05
256;39062;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_11threads_out_par2.h5;par2;0.000000;1.837993e+00;4.705323e-05
256;39062;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_12threads_out_par2.h5;par2;0.000000;2.437710e+00;6.240618e-05
256;39062;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_13threads_out_par2.h5;par2;0.000000;1.615942e+00;4.136864e-05
256;39062;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_14threads_out_par2.h5;par2;0.000000;1.614196e+00;4.132395e-05
256;39062;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_15threads_out_par2.h5;par2;0.000000;1.623743e+00;4.156835e-05
256;39062;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/256x256_16threads_out_par2.h5;par2;0.000000;2.032063e+00;5.202148e-05
512;19531;1;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_out_seq.h5;seq;30.967758;2.616765e+01;1.339801e-03
512;19531;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_2threads_out_par1.h5;par1;0.000000;1.355166e+01;6.938538e-04
512;19531;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_3threads_out_par1.h5;par1;0.000000;9.299706e+00;4.761510e-04
512;19531;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_4threads_out_par1.h5;par1;0.000000;7.163921e+00;3.667975e-04
512;19531;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_5threads_out_par1.h5;par1;0.000000;6.051736e+00;3.098529e-04
512;19531;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_6threads_out_par1.h5;par1;0.000000;5.131796e+00;2.627513e-04
512;19531;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_7threads_out_par1.h5;par1;0.000000;4.738048e+00;2.425912e-04
512;19531;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_8threads_out_par1.h5;par1;0.000000;4.166966e+00;2.133514e-04
512;19531;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_9threads_out_par1.h5;par1;0.000000;4.115652e+00;2.107241e-04
512;19531;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_10threads_out_par1.h5;par1;0.000000;3.489313e+00;1.786551e-04
512;19531;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_11threads_out_par1.h5;par1;0.000000;3.671103e+00;1.879629e-04
512;19531;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_12threads_out_par1.h5;par1;0.000000;3.474047e+00;1.778735e-04
512;19531;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_13threads_out_par1.h5;par1;0.000000;3.285057e+00;1.681971e-04
512;19531;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_14threads_out_par1.h5;par1;0.000000;2.749797e+00;1.407914e-04
512;19531;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_15threads_out_par1.h5;par1;0.000000;3.038315e+00;1.555637e-04
512;19531;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_16threads_out_par1.h5;par1;0.000000;4.594589e+00;2.352460e-04
512;19531;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_2threads_out_par2.h5;par2;0.000000;2.575111e+01;1.318474e-03
512;19531;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_3threads_out_par2.h5;par2;0.000000;1.327192e+01;6.795309e-04
512;19531;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_4threads_out_par2.h5;par2;0.000000;9.185050e+00;4.702806e-04
512;19531;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_5threads_out_par2.h5;par2;0.000000;6.731702e+00;3.446675e-04
512;19531;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_6threads_out_par2.h5;par2;0.000000;5.629848e+00;2.882519e-04
512;19531;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_7threads_out_par2.h5;par2;0.000000;5.042941e+00;2.582019e-04
512;19531;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_8threads_out_par2.h5;par2;0.000000;4.170077e+00;2.135107e-04
512;19531;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_9threads_out_par2.h5;par2;0.000000;3.921537e+00;2.007853e-04
512;19531;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_10threads_out_par2.h5;par2;0.000000;3.812977e+00;1.952269e-04
512;19531;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_11threads_out_par2.h5;par2;0.000000;3.606778e+00;1.846694e-04
512;19531;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_12threads_out_par2.h5;par2;0.000000;3.108876e+00;1.591765e-04
512;19531;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_13threads_out_par2.h5;par2;0.000000;2.844046e+00;1.456170e-04
512;19531;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_14threads_out_par2.h5;par2;0.000000;2.854267e+00;1.461403e-04
512;19531;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_15threads_out_par2.h5;par2;0.000000;2.743702e+00;1.404793e-04
512;19531;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/512x512_16threads_out_par2.h5;par2;0.000000;3.128372e+00;1.601747e-04
1024;9765;1;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_out_seq.h5;seq;23.933413;5.522899e+01;5.655810e-03
1024;9765;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_2threads_out_par1.h5;par1;0.000000;2.781839e+01;2.848785e-03
1024;9765;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_3threads_out_par1.h5;par1;0.000000;1.894321e+01;1.939909e-03
1024;9765;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_4threads_out_par1.h5;par1;0.000000;1.431718e+01;1.466173e-03
1024;9765;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_5threads_out_par1.h5;par1;0.000000;1.207521e+01;1.236581e-03
1024;9765;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_6threads_out_par1.h5;par1;0.000000;1.096538e+01;1.122927e-03
1024;9765;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_7threads_out_par1.h5;par1;0.000000;9.090376e+00;9.309141e-04
1024;9765;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_8threads_out_par1.h5;par1;0.000000;8.373602e+00;8.575117e-04
1024;9765;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_9threads_out_par1.h5;par1;0.000000;7.649457e+00;7.833545e-04
1024;9765;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_10threads_out_par1.h5;par1;0.000000;7.014464e+00;7.183271e-04
1024;9765;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_11threads_out_par1.h5;par1;0.000000;6.627564e+00;6.787060e-04
1024;9765;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_12threads_out_par1.h5;par1;0.000000;6.233702e+00;6.383720e-04
1024;9765;13;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_13threads_out_par1.h5;par1;0.000000;6.194737e+00;6.343817e-04
1024;9765;14;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_14threads_out_par1.h5;par1;0.000000;6.840460e+00;7.005079e-04
1024;9765;15;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_15threads_out_par1.h5;par1;0.000000;5.465438e+00;5.596967e-04
1024;9765;16;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_16threads_out_par1.h5;par1;0.000000;5.658955e+00;5.795141e-04
1024;9765;2;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_2threads_out_par2.h5;par2;0.000000;5.278390e+01;5.405418e-03
1024;9765;3;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_3threads_out_par2.h5;par2;0.000000;2.677809e+01;2.742252e-03
1024;9765;4;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_4threads_out_par2.h5;par2;0.000000;1.839209e+01;1.883471e-03
1024;9765;5;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_5threads_out_par2.h5;par2;0.000000;1.419793e+01;1.453961e-03
1024;9765;6;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_6threads_out_par2.h5;par2;0.000000;1.162765e+01;1.190747e-03
1024;9765;7;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_7threads_out_par2.h5;par2;0.000000;9.728014e+00;9.962124e-04
1024;9765;8;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_8threads_out_par2.h5;par2;0.000000;8.398655e+00;8.600773e-04
1024;9765;9;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_9threads_out_par2.h5;par2;0.000000;7.675811e+00;7.860533e-04
1024;9765;10;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_10threads_out_par2.h5;par2;0.000000;6.804419e+00;6.968171e-04
1024;9765;11;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_11threads_out_par2.h5;par2;0.000000;6.442783e+00;6.597832e-04
1024;9765;12;25;0.001000;/lscratch/1165354.dm2/tmp_material.h5;/lscratch/1165354.dm2/1024x1024_12threads_out_par2.h5;par2;0.000000;6.802646e+00;6.966355e-04
