64, non-overlapped
64;156250;2;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_2threads_out_par1.h5;par1;0.000000;2.921935e+00;1.870038e-05
64;156250;3;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_3threads_out_par1.h5;par1;0.000000;1.765762e+00;1.130088e-05
64;156250;4;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_4threads_out_par1.h5;par1;0.000000;1.534920e+00;9.823488e-06
64;156250;5;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_5threads_out_par1.h5;par1;0.000000;1.510218e+00;9.665396e-06
64;156250;6;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_6threads_out_par1.h5;par1;0.000000;1.424891e+00;9.119302e-06
64;156250;7;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_7threads_out_par1.h5;par1;0.000000;1.379382e+00;8.828044e-06
64;156250;8;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_8threads_out_par1.h5;par1;0.000000;1.372053e+00;8.781139e-06
64;156250;9;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_9threads_out_par1.h5;par1;0.000000;1.642879e+00;1.051443e-05
64;156250;10;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_10threads_out_par1.h5;par1;0.000000;1.562999e+00;1.000319e-05
64;156250;11;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_11threads_out_par1.h5;par1;0.000000;2.592138e+00;1.658968e-05
64;156250;12;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_12threads_out_par1.h5;par1;0.000000;1.577646e+00;1.009693e-05
64;156250;13;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_13threads_out_par1.h5;par1;0.000000;1.689360e+00;1.081190e-05
64;156250;14;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_14threads_out_par1.h5;par1;0.000000;1.683372e+00;1.077358e-05
64;156250;15;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_15threads_out_par1.h5;par1;0.000000;1.799887e+00;1.151928e-05
64;156250;16;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_16threads_out_par1.h5;par1;0.000000;1.832446e+00;1.172765e-05


64, overlapped
64;156250;2;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_2threads_out_par2.h5;par2;0.000000;2.961223e+00;1.895183e-05
64;156250;3;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_3threads_out_par2.h5;par2;0.000000;1.721041e+00;1.101466e-05
64;156250;4;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_4threads_out_par2.h5;par2;0.000000;1.285927e+00;8.229933e-06
64;156250;5;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_5threads_out_par2.h5;par2;0.000000;1.888707e+00;1.208772e-05
64;156250;6;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_6threads_out_par2.h5;par2;0.000000;1.095659e+00;7.012218e-06
64;156250;7;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_7threads_out_par2.h5;par2;0.000000;1.034122e+00;6.618381e-06
64;156250;8;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_8threads_out_par2.h5;par2;0.000000;9.603179e-01;6.146034e-06
64;156250;9;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_9threads_out_par2.h5;par2;0.000000;1.197000e+00;7.660800e-06
64;156250;10;25;0.001000;/lscratch/1163802.dm2/tmp_material.h5;/lscratch/1163802.dm2/64x64_10threads_out_par2.h5;par2;0.000000;1.459640e+00;9.341696e-06
