64, non-overlapped
64;156250;16;1;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;1.986859e+01;1.271590e-04
64;156250;16;2;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;1.121054e+01;7.174745e-05
64;156250;16;3;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;8.096222e+00;5.181582e-05
64;156250;16;4;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;5.325999e+00;3.408639e-05
64;156250;16;5;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;4.442691e+00;2.843322e-05
64;156250;16;6;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;5.304517e+00;3.394891e-05
64;156250;16;7;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;3.551677e+00;2.273073e-05
64;156250;16;8;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;3.225048e+00;2.064031e-05
64;156250;16;9;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;3.569157e+00;2.284260e-05
64;156250;16;10;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;4.290035e+00;2.745622e-05
64;156250;16;11;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.675738e+00;1.712472e-05
64;156250;16;12;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.605405e+00;1.667459e-05
64;156250;16;13;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.451674e+00;1.569071e-05
64;156250;16;14;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.357523e+00;1.508815e-05
64;156250;16;15;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.239362e+00;1.433192e-05
64;156250;16;16;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;3.606592e+00;2.308219e-05
64;156250;16;17;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.151774e+00;1.377135e-05
64;156250;16;18;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.115817e+00;1.354123e-05
64;156250;16;19;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.077119e+00;1.329356e-05
64;156250;16;20;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par1.h5;par1;93.792694;2.023933e+00;1.295317e-05


64, overlapped
64;156250;16;1;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par2.h5;par2;93.792686;1.950069e+01;1.248044e-04
64;156250;16;2;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par2.h5;par2;93.792686;1.014476e+01;6.492646e-05
64;156250;16;3;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par2.h5;par2;93.792686;7.337809e+00;4.696198e-05
64;156250;16;4;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par2.h5;par2;93.792686;5.388724e+00;3.448783e-05
64;156250;16;5;0.001000;/lscratch/1165557.dm2/tmp_material.h5;/lscratch/1165557.dm2/64x64_16threads_out_par2.h5;par2;93.792686;3.394930e+00;2.172755e-05
